Timestamp,Role,YearsOfExperience,FamiliarityWithBIM,CurrentBIMUsage,ReasonForNoBIM,adv_centralizesInfo,adv_improvesClarity3D,adv_reducesMisunderstandings,adv_facilitatesFeedback,adv_enhancesIntegration,adv_multidisciplinaryCollab,adv_streamlinesCoordination,adv_integratedDelivery,adv_remoteCollaboration,adv_promotesTransparency,adv_speedsUpPlanning,adv_learningCurveJustified,adv_automatesTakeoff,adv_parametricModeling,adv_boostsOverallEfficiency,adv_clashDetection,adv_reducesOnSiteErrors,adv_minimizesAmbiguities,adv_visualizesComplexSystems,adv_improvesConstructability,adv_lowersCosts,adv_optimizesResourceUsage,adv_cutsDownDelays,adv_longTermSavings,adv_smootherWorkflows,chal_dataExchange,chal_disorganizedInfo,chal_outdatedInfo,chal_misinterpretation,chal_siloedWorkflows,chal_ineffectiveCoordination,chal_limitedInteroperability,chal_lackOfTrust,chal_steepLearningCurve,chal_underutilizationOfFeatures,chal_inadequateHardware,chal_insufficientTraining,chal_limitedClashKnowledge,chal_poorRoleDefinitions,chal_incompleteModels,chal_noStandardizedProtocols,chal_highInvestment,chal_difficultyProvingROI,chal_extendedTimelines,chal_misalignmentOfCosts,strat_establishCDE,strat_adoptIFC,strat_implementIPD,strat_appointBimCoordinator,strat_ongoingTraining,strat_investInHardware,strat_mandatoryClashDetection,strat_developBEP,strat_conductROIStudies,strat_integrateCostTools,ProjectsInvolved,OrganizationType,Age,Gender,Location
2/22/2026 22:04:51,Contractor,4,Somewhat familiar,Planning to adopt,N/A,4,5,5,5,4,5,4,5,5,5,4,4,4,5,4,5,4,4,5,5,4,5,5,4,5,3,3,2,3,2,3,3,4,4,4,3,4,3,3,4,4,3,2,2,3,4,5,5,3,5,5,4,3,4,5,Infrastructure,Construction Company/Contractor,28,Female,Makati
2/22/2026 22:05:17,Client/Owner/Developer,1,Somewhat familiar,Planning to adopt,N/A,4,5,4,4,5,4,5,5,4,5,4,4,4,5,5,5,4,5,4,5,4,5,4,5,4,3,1,3,1,2,2,2,2,3,2,2,1,2,2,2,3,3,3,3,3,3,3,3,3,4,4,4,4,4,4,Residential,Client/Owner/Developer,28,Prefer not to say,"Calasiao, Pangasinan"
2/22/2026 22:08:17,Contractor,15,Very familiar,Currently use BIM,N/A,5,5,5,5,5,4,5,3,4,3,3,3,4,4,3,3,3,3,4,3,5,4,3,4,3,2,3,2,2,2,2,2,2,3,2,2,2,2,3,4,2,2,3,3,3,3,3,4,4,4,4,4,4,3,4,"Residential, Infrastructure",Construction Company/Contractor,55,Male,Makati
2/22/2026 22:09:19,Client/Owner/Developer,0,Not at all familiar,Not using BIM,I'm just a client,4,4,4,4,4,4,4,4,4,4,3,3,4,3,3,3,3,4,4,4,3,3,3,3,3,3,3,4,4,4,4,3,3,4,4,4,3,3,4,3,3,4,4,4,3,3,3,3,3,4,4,4,4,5,5,Residential,Client/Owner/Developer,36,Male,San Fernando City
2/22/2026 22:10:35,Architect,12,Very familiar,Currently use BIM,N/A,3,5,5,5,4,4,4,4,4,4,4,3,3,4,4,5,5,5,5,5,3,5,4,4,3,2,5,5,5,5,5,5,5,5,4,5,5,3,4,4,5,4,5,5,4,4,5,5,5,5,5,5,5,5,4,Commercial,Architecture/Engineering Design Firm,39,Male,Manila
2/22/2026 22:11:42,Engineer,10,Very familiar,Currently use BIM,N/A,5,5,5,5,5,4,4,4,4,4,5,4,5,5,5,5,4,4,4,5,5,4,5,4,5,2,2,3,1,2,3,1,2,1,1,2,2,3,1,1,1,3,1,3,3,5,5,5,4,4,4,4,4,5,5,"Commercial, Infrastructure",Architecture/Engineering Design Firm,46,Female,Paranaque
2/22/2026 22:11:54,Architect,10,Somewhat familiar,Currently use BIM,N/A,4,3,4,3,3,4,3,4,5,3,4,3,3,4,4,3,3,3,4,4,4,3,3,4,3,5,3,4,3,4,4,3,3,5,4,3,3,4,3,4,4,3,4,3,3,3,4,3,3,3,3,3,3,3,3,"Residential, Commercial",Architecture/Engineering Design Firm,30,Male,Makati
2/22/2026 22:12:09,Architect,5,Very familiar,Currently use BIM,N/A,5,5,4,5,4,4,5,4,4,5,5,5,3,5,4,5,5,4,5,5,4,4,5,5,5,4,3,5,4,3,2,3,3,4,4,5,5,4,5,4,2,3,4,2,4,4,5,4,5,4,4,5,5,5,4,"Residential, Commercial",Architecture/Engineering Design Firm,30,Female,Makati
2/22/2026 22:14:14,Project Manager,10,Very familiar,Currently use BIM,N/A,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,4,4,5,5,5,5,5,5,5,5,4,4,4,5,5,4,4,4,4,4,4,4,5,5,5,5,5,5,5,5,5,4,4,"Residential, Commercial, Industrial",Consulting/Project Management Firm,45,Male,"Bayambang, Pangasinan"
2/22/2026 22:14:19,Engineer,7,Somewhat familiar,Currently use BIM,N/A,4,5,4,4,4,4,4,4,3,4,4,4,4,4,4,4,4,4,4,4,4,5,4,4,4,4,3,4,4,3,3,4,4,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,"Residential, Commercial",Architecture/Engineering Design Firm,30,Male,Quezon City
2/22/2026 22:17:31,Contractor,6,Very familiar,Currently use BIM,N/A,5,5,5,4,4,5,4,4,5,4,3,4,5,4,4,5,5,4,5,4,5,4,3,5,5,5,4,4,5,4,5,4,3,4,4,3,4,4,4,4,4,5,4,3,5,5,5,4,4,4,3,4,3,4,5,"Commercial, Infrastructure",Construction Company/Contractor,34,Male,Mandaluyong
2/22/2026 22:20:04,Engineer,15,Very familiar,Currently use BIM,N/A,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,5,4,4,5,5,5,4,5,4,4,4,5,5,5,5,5,5,4,5,4,5,5,5,5,5,5,5,5,5,5,5,"Residential, Commercial, Infrastructure, Industrial",Architecture/Engineering Design Firm,37,Prefer not to say,Pasig
2/22/2026 22:20:23,Client/Owner/Developer,6,Somewhat familiar,Planning to adopt,N/A,5,5,4,4,4,4,4,4,4,5,4,4,5,4,4,5,4,4,4,4,4,4,4,4,4,4,3,4,4,4,4,4,3,4,4,3,4,4,4,4,4,5,4,4,4,5,4,4,5,5,4,5,5,5,5,"Residential, Commercial",Client/Owner/Developer,38,Female,"Angeles City, Pampanga"
2/22/2026 22:20:51,Contractor,2,Somewhat familiar,Planning to adopt,N/A,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,Residential,Construction Company/Contractor,28,Male,"Taguig City, Ncr, Philippines"
2/22/2026 22:24:00,Client/Owner/Developer,1,Somewhat familiar,Planning to adopt,N/A,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,Residential,Client/Owner/Developer,27,Prefer not to say,"San Fernando City, Pampanga"
2/22/2026 22:25:59,Client/Owner/Developer,2,Not at all familiar,Planning to adopt,N/A,4,4,4,4,4,4,4,4,4,4,4,5,5,5,5,5,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,Residential,Client/Owner/Developer,32,Male,"Baguio,Benguet"
2/22/2026 22:26:13,Contractor,15,Somewhat familiar,Planning to adopt,N/A,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,4,5,5,5,5,4,2,5,3,4,3,4,3,5,5,5,4,4,4,4,1,5,4,4,4,4,4,5,4,4,4,4,4,4,"Residential, Commercial, Infrastructure",Construction Company/Contractor,45,Male,Quezon City
2/22/2026 22:26:28,Contractor,16,Somewhat familiar,Currently use BIM,N/A,4,3,2,3,4,3,2,4,2,5,4,3,4,4,5,4,5,2,4,5,3,4,5,2,3,2,2,4,5,2,4,4,4,5,5,5,5,4,5,3,3,5,5,4,5,4,5,5,4,5,3,5,5,5,3,"Commercial, Infrastructure",Construction Company/Contractor,39,Male,Manila
2/22/2026 22:29:19,Contractor,5,Very familiar,Currently use BIM,N/A,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,3,3,3,3,3,3,5,5,5,5,5,5,5,5,1,1,3,3,3,1,5,5,5,5,5,5,5,5,5,5,Commercial,Construction Company/Contractor,31,Prefer not to say,"Makati City, Ncr"
2/22/2026 22:30:27,Engineer,5,Somewhat familiar,Planning to adopt,N/A,4,3,4,4,4,3,4,5,3,3,4,3,3,3,5,4,4,5,4,5,4,4,3,4,3,3,4,5,5,4,5,5,5,4,4,3,4,3,4,3,4,4,3,3,4,3,3,4,3,3,4,4,4,3,4,Infrastructure,Architecture/Engineering Design Firm,30,Male,"Pasay City, Metro Manila, Philippines"
2/22/2026 22:32:11,Engineer,10,Somewhat familiar,Planning to adopt,N/A,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,1,1,1,5,5,5,5,3,3,3,3,5,5,5,5,5,5,5,5,5,5,Residential,Architecture/Engineering Design Firm,34,Prefer not to say,"Pasay, Ncr"
2/22/2026 22:32:39,Engineer,12,Very familiar,Currently use BIM,N/A,4,5,4,3,5,4,3,5,5,5,5,5,5,5,3,3,5,5,4,3,5,5,5,5,4,5,4,3,4,5,5,5,5,4,3,3,5,5,4,4,5,5,5,5,5,4,5,4,5,5,4,5,4,5,5,Infrastructure,Architecture/Engineering Design Firm,27,Male,Quezon City
2/22/2026 22:33:42,Engineer,8,Somewhat familiar,Planning to adopt,N/A,4,5,4,5,4,5,3,5,4,5,5,5,4,5,4,4,4,5,4,4,5,4,5,4,4,4,4,5,4,4,5,4,5,4,4,4,5,4,5,4,5,4,5,5,5,5,5,4,5,4,4,4,4,4,5,"Residential, Commercial",Architecture/Engineering Design Firm,36,Male,"Bontoc, Mt. Province"
2/22/2026 22:34:36,Project Manager,13,Very familiar,Currently use BIM,N/A,5,4,4,5,4,5,5,4,5,4,5,5,4,4,5,5,4,4,3,4,4,5,4,4,4,2,2,3,2,1,2,2,1,2,2,2,2,2,3,2,2,5,4,4,3,4,5,4,5,4,5,4,4,4,5,"Infrastructure, Industrial",Consulting/Project Management Firm,57,Female,Davao
2/22/2026 22:34:57,Contractor,16,Very familiar,Currently use BIM,N/A,5,5,4,4,4,5,5,4,5,4,4,4,5,5,4,5,5,4,4,5,5,5,4,5,5,4,4,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,5,4,5,5,5,4,5,5,4,5,"Residential, Commercial, Infrastructure",Construction Company/Contractor,44,Male,"Makati, Philippines"
2/22/2026 22:40:02,Architect,10,Very familiar,Currently use BIM,N/A,4,3,3,4,5,5,4,4,3,4,4,3,4,4,4,5,4,3,3,4,3,4,3,4,4,4,5,4,4,3,4,3,3,3,4,3,3,3,5,4,3,5,4,3,4,3,4,4,4,3,3,3,3,4,3,"Residential, Commercial, Infrastructure",Architecture/Engineering Design Firm,30,Male,Makati
2/22/2026 22:40:10,Project Manager,4,Somewhat familiar,Planning to adopt,N/A,4,5,4,5,4,5,4,5,4,5,4,5,4,5,4,5,5,5,4,5,4,4,5,4,5,4,4,5,5,5,5,4,5,5,4,5,4,5,5,5,5,4,4,4,5,4,5,4,5,4,5,4,5,4,5,"Commercial, Infrastructure",Consulting/Project Management Firm,34,Female,"Sto. Tomas, La Union"
2/22/2026 22:40:58,Engineer,6,Somewhat familiar,Planning to adopt,N/A,5,4,4,5,5,5,5,5,5,5,5,5,5,5,4,5,5,5,4,5,5,5,5,5,5,4,3,1,2,3,4,2,3,2,4,3,2,2,2,3,3,4,4,3,5,4,4,5,5,4,5,4,5,5,5,"Residential, Commercial",Government/Regulatory Agency,36,Male,Quezon City Philippines
2/22/2026 22:41:47,Architect,11,Very familiar,Currently use BIM,N/A,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,5,5,5,5,5,4,5,4,4,4,4,2,3,4,4,4,4,3,4,4,3,4,4,4,4,4,4,3,4,4,5,4,4,5,5,4,5,5,4,4,"Residential, Commercial",Architecture/Engineering Design Firm,35,Female,"Quezon City, Philippines"
2/22/2026 22:42:06,Contractor,15,Very familiar,Currently use BIM,N/A,5,4,4,3,2,2,3,2,3,4,2,2,3,3,4,4,3,4,4,3,5,4,3,4,3,5,4,5,3,4,3,4,4,4,3,3,3,2,3,2,3,4,4,3,3,4,3,4,4,3,3,3,3,4,5,"Residential, Commercial, Infrastructure",Construction Company/Contractor,45,Female,Quezon City
2/22/2026 22:42:48,Client/Owner/Developer,3,Very familiar,Currently use BIM,N/A,5,4,4,5,4,4,4,5,5,5,4,4,5,5,4,4,5,4,5,4,4,5,5,5,4,2,2,3,2,2,3,2,2,2,2,3,2,2,2,1,2,2,2,1,2,5,4,4,5,4,5,5,5,5,4,Residential,Client/Owner/Developer,48,Male,Bacolod
2/22/2026 22:45:35,Project Manager,8,Very familiar,Currently use BIM,N/A,4,3,2,2,3,3,3,5,3,4,4,3,3,4,5,4,3,4,5,4,4,3,3,3,3,5,4,4,4,3,4,4,3,4,4,4,3,3,2,2,3,3,4,4,4,4,5,5,4,3,3,2,3,3,3,"Residential, Commercial, Infrastructure, Industrial",Consulting/Project Management Firm,40,Female,Cebu
2/22/2026 22:47:08,Project Manager,6,Somewhat familiar,Planning to adopt,N/A,3,4,4,5,4,3,3,4,5,5,4,4,3,4,5,5,4,4,3,4,3,4,4,3,3,4,5,5,4,4,3,4,3,3,4,4,5,5,4,4,3,4,3,3,5,5,4,4,3,4,5,5,5,4,3,Infrastructure,Consulting/Project Management Firm,30,Male,"Quezon City, Metro Manila, Philippines"
2/22/2026 22:47:28,Project Manager,13,Somewhat familiar,Planning to adopt,N/A,4,4,4,3,4,4,4,4,4,4,4,3,4,4,4,4,4,4,4,4,4,3,4,4,4,4,4,4,4,5,4,5,4,5,5,4,4,5,4,4,4,4,4,4,5,4,4,4,5,5,4,4,5,5,4,"Commercial, Infrastructure",Consulting/Project Management Firm,41,Male,"Cebu, Philippines"
2/22/2026 22:51:40,Client/Owner/Developer,1,Somewhat familiar,Planning to adopt,N/A,4,4,5,4,4,3,4,4,5,5,4,3,4,4,5,5,4,4,4,5,5,4,4,4,5,4,5,5,4,3,4,4,5,4,3,5,4,5,5,4,4,3,4,4,5,5,5,3,3,5,4,5,5,4,3,Industrial,Client/Owner/Developer,32,Male,"Baguio City, Benguet"
2/22/2026 22:55:57,Engineer,2,Somewhat familiar,Planning to adopt,N/A,4,4,5,5,5,4,4,3,4,3,3,4,5,5,4,4,5,4,4,4,4,5,4,4,4,3,2,3,4,4,4,4,5,4,4,4,4,3,4,4,4,4,5,5,3,4,5,4,5,5,5,5,5,4,4,Residential,Consulting/Project Management Firm,25,Male,Baguio City
2/22/2026 22:56:32,Engineer,4,Somewhat familiar,Planning to adopt,N/A,4,4,3,3,4,4,4,3,4,3,5,4,4,4,4,3,4,4,3,4,3,3,4,3,3,3,3,3,4,3,2,4,4,3,4,4,4,4,4,4,4,3,3,3,4,4,4,4,4,5,5,3,4,4,4,Infrastructure,Government/Regulatory Agency,27,Female,Baguio City
2/22/2026 22:56:39,Client/Owner/Developer,7,Somewhat familiar,Not using BIM,"We currently have no plans to adopt BIM because most of our projects are small to medium-scale and can still be managed efficiently using traditional 2D drawings. The high upfront cost for software, hardware, and training is also a major concern, especially since the return on investment is not yet clear for our type of projects. Additionally, many local partners are not yet fully equipped to work in a BIM environment, which may cause coordination issues.",4,3,3,3,3,4,4,4,3,4,4,3,4,4,4,4,4,4,4,4,3,4,4,3,4,4,4,4,4,5,5,5,4,5,5,4,4,4,4,4,5,5,5,4,4,4,3,3,4,5,4,4,4,5,4,"Residential, Commercial",Client/Owner/Developer,33,Prefer not to say,"Baguio City, Philippines"
2/22/2026 22:59:02,Client/Owner/Developer,0,Somewhat familiar,Planning to adopt,N/A,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,Residential,Client/Owner/Developer,32,Prefer not to say,Cebu City
2/22/2026 23:03:47,Contractor,2,Somewhat familiar,Currently use BIM,N/A,3,3,4,5,5,5,5,4,3,4,5,5,4,3,3,3,3,5,4,4,5,5,4,3,3,4,4,3,5,5,5,4,3,4,4,3,3,4,5,5,4,3,4,5,5,4,4,4,4,5,4,5,5,4,3,Commercial,Construction Company/Contractor,28,Male,"Taguig City, Ncr, Philippines"
2/22/2026 23:06:28,Contractor,5,Very familiar,Planning to adopt,N/A,4,4,4,4,4,4,4,4,3,3,4,4,3,3,4,4,4,4,4,4,3,4,3,5,5,5,3,4,4,3,4,4,4,4,3,4,4,3,4,4,4,3,3,4,4,5,4,4,3,3,3,3,4,4,3,"Residential, Commercial",Construction Company/Contractor,29,Male,Baguio City
2/22/2026 23:06:55,Project Manager,5,Very familiar,Planning to adopt,N/A,3,4,5,3,3,4,4,5,4,3,4,3,5,4,4,4,3,3,5,5,5,4,4,4,4,4,4,4,4,5,3,5,3,5,5,4,4,5,4,4,5,4,4,5,3,4,4,4,3,4,4,3,5,5,4,"Residential, Commercial",Client/Owner/Developer,29,Male,Baguio City
2/22/2026 23:07:41,Contractor,11,Very familiar,Currently use BIM,N/A,5,4,5,4,5,5,5,4,5,4,5,5,4,5,5,5,4,4,4,5,5,4,5,5,5,3,4,4,4,5,4,5,3,4,5,4,4,4,4,5,5,4,4,4,5,4,4,4,4,4,4,4,4,4,4,Industrial,Construction Company/Contractor,44,Male,Taguig
2/22/2026 23:09:42,Client/Owner/Developer,1,Somewhat familiar,Planning to adopt,N/A,4,4,5,4,4,3,4,5,5,4,3,4,4,5,4,4,4,3,5,5,5,5,4,5,5,4,4,5,3,4,4,5,5,3,4,5,5,4,4,3,5,5,5,4,3,4,4,4,3,4,3,3,3,4,5,Residential,Client/Owner/Developer,32,Male,"Baguio, City"
2/22/2026 23:09:53,Client/Owner/Developer,1,Not at all familiar,Planning to adopt,N/A,4,4,3,3,4,4,3,4,3,4,4,4,4,4,4,4,4,3,3,3,4,4,4,4,4,3,3,4,4,3,4,4,4,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,Residential,Client/Owner/Developer,39,Female,Cebu
2/22/2026 23:13:19,Client/Owner/Developer,1,Somewhat familiar,Planning to adopt,N/A,1,4,3,4,5,4,4,4,3,4,5,4,4,4,4,3,5,4,4,4,3,4,4,4,4,3,2,4,5,3,4,5,3,3,4,4,5,4,3,5,5,4,3,4,5,3,4,4,3,5,4,4,3,4,4,Residential,Client/Owner/Developer,25,Other,Baguio City
2/22/2026 23:16:31,Contractor,1,Somewhat familiar,Planning to adopt,N/A,4,5,4,5,4,5,4,3,4,5,4,5,4,5,4,5,4,3,5,4,4,3,5,4,5,4,3,4,5,4,5,4,3,5,4,3,5,4,5,4,3,5,4,3,4,5,4,4,5,5,4,5,5,4,5,Residential,Construction Company/Contractor,24,Prefer not to say,Pasig
2/22/2026 23:30:49,Contractor,5,Very familiar,Currently use BIM,N/A,5,5,4,4,5,4,4,4,4,4,4,4,4,4,4,3,3,4,4,3,3,5,5,5,5,5,5,5,5,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,Residential,Construction Company/Contractor,42,Female,Makati City
2/22/2026 23:40:50,Contractor,3,Very familiar,Currently use BIM,N/A,4,4,4,4,4,5,4,4,5,5,5,4,5,4,5,4,3,4,4,3,4,4,5,5,5,2,2,3,3,2,2,3,2,3,3,2,2,2,3,2,3,2,2,2,3,4,4,5,4,5,5,4,5,4,4,"Residential, Commercial, Infrastructure, Industrial",Construction Company/Contractor,28,Prefer not to say,Makati
2/22/2026 23:41:22,Contractor,4,Somewhat familiar,Planning to adopt,N/A,4,4,4,3,2,3,4,2,4,3,4,3,2,4,4,4,4,4,4,5,3,3,4,3,4,4,2,4,5,2,4,3,2,4,4,4,5,4,4,5,3,5,3,4,3,4,4,4,4,5,4,3,3,3,4,"Residential, Commercial",Construction Company/Contractor,30,Male,"Pasay City, Metro Manila, Philippines"
2/22/2026 23:44:47,Architect,5,Somewhat familiar,Planning to adopt,N/A,1,4,2,4,4,5,4,1,2,4,4,4,2,2,4,2,4,4,2,4,4,2,4,2,4,4,2,4,2,5,3,5,4,4,2,4,4,4,1,5,5,4,2,4,4,4,4,2,5,5,3,1,5,2,4,Industrial,Architecture/Engineering Design Firm,25,Male,Buyagan La Trinidad Benguet
2/22/2026 23:51:16,Client/Owner/Developer,5,Somewhat familiar,Planning to adopt,N/A,4,5,5,4,5,4,3,3,4,5,3,3,5,4,4,5,4,5,3,4,4,4,4,4,4,3,5,5,4,3,4,4,4,4,4,4,4,4,4,5,4,4,3,4,4,4,4,3,4,4,4,4,4,4,4,Commercial,Client/Owner/Developer,33,Female,Makati
2/22/2026 23:52:14,Project Manager,12,Very familiar,Planning to adopt,N/A,5,5,5,5,5,5,5,4,4,5,4,3,4,5,5,5,4,3,3,3,4,4,4,2,3,5,4,3,2,4,4,2,5,5,5,4,5,5,4,3,5,5,5,5,4,5,5,5,5,5,5,5,5,4,4,"Residential, Infrastructure",Consulting/Project Management Firm,46,Male,Davao City
2/22/2026 23:55:44,Contractor,10,Somewhat familiar,Planning to adopt,N/A,5,5,3,5,5,5,5,5,5,5,5,5,5,5,5,4,4,4,5,3,4,5,5,4,4,5,5,5,4,5,4,3,4,2,5,5,5,3,5,5,5,5,5,4,4,5,5,5,5,4,5,5,5,4,4,Residential,Construction Company/Contractor,45,Male,Davao City
2/23/2026 0:07:34,Engineer,16,Very familiar,Currently use BIM,N/A,5,5,5,5,5,1,1,5,1,5,1,1,5,5,5,5,1,5,5,5,5,5,1,1,5,1,5,5,1,1,5,1,5,5,5,5,1,5,5,5,5,5,5,1,1,5,5,5,5,5,5,1,5,5,1,Industrial,Architecture/Engineering Design Firm,40,Prefer not to say,Quezon City
2/23/2026 0:20:22,Other,5,Somewhat familiar,Planning to adopt,N/A,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,Industrial,Other,26,Male,Mankayan
2/23/2026 0:22:16,Engineer,23,Very familiar,Currently use BIM,N/A,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,4,4,4,4,4,4,4,4,4,4,4,5,4,4,4,4,4,4,4,5,4,4,4,4,4,4,4,Residential,Architecture/Engineering Design Firm,55,Male,"San Fernando, La Union"
2/23/2026 0:25:48,Other,22,Not at all familiar,Currently use BIM,N/A,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,Industrial,Other,54,Male,"San Fernando City,La Union"
2/23/2026 0:29:41,Engineer,22,Very familiar,Currently use BIM,N/A,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,5,5,5,4,4,5,4,4,Commercial,Consulting/Project Management Firm,56,Male,"San Fernando, La Union"
2/23/2026 0:34:15,Architect,23,Very familiar,Currently use BIM,N/A,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,3,5,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,5,4,5,4,4,4,4,4,Residential,Architecture/Engineering Design Firm,55,Male,"San Fernando, La Union"
2/23/2026 0:36:37,Architect,22,Very familiar,Currently use BIM,N/A,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,5,5,5,Infrastructure,Architecture/Engineering Design Firm,55,Female,"San Fernando, La Union"
2/23/2026 0:38:34,Engineer,10,Somewhat familiar,Currently use BIM,N/A,5,5,5,5,4,4,5,4,5,3,5,5,4,5,4,4,4,4,5,4,5,4,4,4,4,5,5,4,5,4,4,4,5,4,4,5,4,4,5,4,4,4,4,4,4,4,5,5,5,4,4,4,5,4,4,"Residential, Commercial, Infrastructure",Architecture/Engineering Design Firm,40,Male,Paranaque
2/23/2026 1:34:57,Architect,5,Very familiar,Currently use BIM,N/A,4,5,4,4,5,4,5,4,5,3,4,4,4,4,5,4,5,4,4,4,4,4,5,5,5,3,2,2,4,2,4,2,2,2,4,4,4,3,2,4,4,2,3,2,2,4,4,4,4,4,5,4,4,3,4,"Residential, Infrastructure",Architecture/Engineering Design Firm,31,Female,Cebu City
2/23/2026 1:34:57,Engineer,3,Very familiar,Currently use BIM,N/A,4,2,2,4,2,4,4,3,4,3,3,4,3,4,4,3,3,4,4,3,3,3,4,4,4,4,2,4,4,3,4,3,3,2,4,4,4,4,4,4,3,4,4,3,3,4,3,4,3,4,4,4,4,3,4,"Residential, Commercial, Infrastructure, Industrial",Construction Company/Contractor,37,Female,"Quezon City , Metro Manila"
2/23/2026 1:34:59,Project Manager,4,Somewhat familiar,Planning to adopt,N/A,4,3,4,4,4,4,4,4,4,3,3,4,3,4,4,4,4,4,4,4,3,3,4,3,4,4,3,4,4,3,4,4,2,4,4,4,4,3,4,4,3,4,4,4,2,4,4,4,3,4,4,4,5,4,4,"Commercial, Infrastructure, Industrial",Consulting/Project Management Firm,41,Male,Ilo Ilo City
2/23/2026 1:49:23,Engineer,7,Very familiar,Currently use BIM,N/A,5,4,5,4,4,4,5,4,5,4,4,4,4,4,4,4,4,5,5,4,4,3,4,4,4,4,2,2,4,3,2,4,3,3,2,2,4,3,4,4,4,3,3,3,4,4,4,4,4,4,5,4,4,4,4,"Residential, Commercial",Architecture/Engineering Design Firm,40,Male,Cebu
2/23/2026 2:20:26,Engineer,5,Somewhat familiar,Currently use BIM,N/A,5,5,5,5,5,5,5,5,5,5,4,4,4,5,5,4,5,3,5,4,4,5,5,5,4,3,1,3,4,2,4,4,5,4,3,4,5,4,3,4,4,5,5,5,3,5,5,5,5,5,5,5,5,5,5,"Residential, Commercial",Architecture/Engineering Design Firm,29,Female,Makati
2/23/2026 3:42:55,Contractor,4,Somewhat familiar,Planning to adopt,N/A,5,5,5,4,4,5,5,4,4,4,4,4,5,5,5,5,5,4,5,5,5,4,5,4,5,4,3,4,4,4,5,5,4,4,4,5,5,4,4,5,4,5,4,4,4,5,4,4,5,5,5,5,5,4,5,"Residential, Commercial",Construction Company/Contractor,35,Prefer not to say,Manila
2/23/2026 4:19:35,Engineer,3,Very familiar,Currently use BIM,N/A,4,4,5,4,4,4,5,4,4,4,4,4,4,5,5,5,5,4,4,4,4,4,5,5,4,5,4,4,4,5,4,5,4,4,4,4,4,5,4,4,4,4,4,4,5,5,4,5,4,5,4,4,4,4,4,"Residential, Commercial",Architecture/Engineering Design Firm,28,Female,Manila
2/23/2026 5:03:35,Project Manager,10,Somewhat familiar,Planning to adopt,N/A,4,5,5,5,4,5,5,5,5,5,4,5,4,5,5,5,5,5,5,5,5,4,4,5,5,5,1,4,3,4,4,5,4,4,4,4,4,4,4,4,4,4,4,4,4,5,5,5,5,5,5,5,5,5,5,"Residential, Commercial",Consulting/Project Management Firm,40,Prefer not to say,Cebu
